,Unnamed: 0.1,Unnamed: 0,Good_Reads_Popularity_Rank,Title,Author,Avg_Rating,Num_Ratings,ISBN,ASIN,Genres,Series,Page_Number,Format,Rank_Score,Rating_Score,NumRatings_Score,Quality_Score,Genre_List,Cluster,PCA1,PCA2
627,627,627,,Encyclopedia of Time,Samuel L. Macey,,,9780815306153,,Reference,,730,paperback,,,,0.5402542288234181,['Reference'],5,-0.2633718219486036,0.04889954623814273
628,628,628,,Out of Time,"Samuel Baron, Kristie Miller, Jonathan Tallant",,,9780192688279,,Philosophy,,346,ebook,,,,0.5402542288234181,['Philosophy'],5,-0.2878412867439982,0.049060224789738836
629,629,629,,The Appropriation of Cultural Capital,Milena Doleželová-Velingerová,,,9780674007864,,History,,384,paperback,,,,0.5402542288234181,['History'],5,-0.2875237334764517,0.05970286201614566
630,630,630,,Hollyweird Science,"Kevin R. Grazier, Stephen Cass",,,9783319150727,,Science,,315,ebook,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
631,631,631,,Destined for the Stars,Catherine L. Newell,,,9780822986652,,Science,,313,paperback,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
632,632,632,,Outer Space and Popular Culture,Annette Froehlich,,,9783030226565,,Technology & Engineering,,181,ebook,,,,0.5402542288234181,['Technology & Engineering'],5,-0.2592379130519035,0.0469166300080044
633,633,633,,Narrative Innovation and Cultural Rewriting in the Cold War Era and After,M. Cornis-Pope,,,9781403970039,,Science,,333,ebook,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
634,634,634,,Our Shared Storm,Andrew Dana Hudson,,,9780823299553,,Fiction,,158,ebook,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
635,635,635,,The Routledge Handbook of Ecofeminism and Literature,Douglas A. Vakoch,,,9781000634419,,Literary Criticism,,881,ebook,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
636,636,636,,"Handbook of Space Engineering, Archaeology, and Heritage","Ann Darrin, Beth L. O'Leary",5.0,,9781420084320,,Science,,1038,ebook,,1.0,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
637,637,637,,Funology 2,"Mark Blythe, Andrew Monk",,,9783319682136,,Computers,,550,ebook,,,,0.5402542288234181,['Computers'],5,-0.2633718219789033,0.04889952740026
638,638,638,,Fictions of the Cosmos,Frédérique Aït-Touati,,,9780226011240,,Science,,273,ebook,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
639,639,639,,Science in the Contemporary World,Eric G. Swedin,,,9781851095292,,Science,,409,ebook,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
640,640,640,,A Human Algorithm,Flynn Coleman,,,9781911545583,,Computers,,317,ebook,,,,0.5402542288234181,['Computers'],5,-0.2633718219789033,0.04889952740026
641,641,641,,Coming to Terms with a Crisis,"Michael Fuchs, Martin Butler, Sina Farzin, Fabian Hempel",,,9783839470602,,Social Science,,307,ebook,,,,0.5402542288234181,['Social Science'],5,-0.3067747900749747,-0.00352190391803351
642,642,642,,"The Handbook of Science and Technology Studies, fourth edition","Ulrike Felt, Rayvon Fouche, Clark A. Miller, Laurel Smith-Doerr",,,9780262035682,,Science,,1210,paperback,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
643,643,643,,New Essays on Frege,"Gisela Bengtsson, Simo Säätelä, Alois Pichler",,,9783319711867,,Mathematics,,186,ebook,,,,0.5402542288234181,['Mathematics'],5,-0.2612885176414944,0.047887570444507796
644,644,644,,Between Literature and Science,Peter Swirski,,,9780773520783,,Literary Criticism,,212,paperback,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
645,645,645,,Transhumanisms and Biotechnologies in Consumer Society,"Jennifer Takhar, Rika Houston, Nikhilesh Dholakia",,,9781000789065,,Business & Economics,,223,ebook,,,,0.5402542288234181,['Business & Economics'],5,-0.261288517639617,0.047887570522730176
646,646,646,,Introduction to Cosmetic Formulation and Technology,"Gabriella Baki, Kenneth S. Alexander",,,9781118764701,,Science,,720,paperback,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
647,647,647,,Textbooks and Educational Media: Perspectives from Subject Education,"Péter Bagoly-Simó, Zuzana Sikorová",,,9783030803469,,Education,,460,ebook,,,,0.5402542288234181,['Education'],5,-0.2720481962970424,0.05341142047960166
648,648,648,,The Joy of Being Eaten,Lawrence Vandervert,,,9781499074550,,Science,,177,paperback,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
649,649,649,,The Health Humanities in German Studies,Stephanie M. Hilger,,,9781350296206,,Literary Criticism,,465,ebook,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
650,650,650,,Teaching the Literature of Climate Change,Debra J. Rosenthal,,,9781603296366,,Language Arts & Disciplines,,189,ebook,,,,0.5402542288234181,['Language Arts & Disciplines'],5,-0.26624588031027313,0.050327478708249676
651,651,651,,Interdisciplinary Perspectives on Math Cognition,Marcel Danesi,,,9783030225377,,Mathematics,,343,ebook,,,,0.5402542288234181,['Mathematics'],5,-0.2612885176414944,0.047887570444507796
652,652,652,,Encyclopedia of Science and Technology Communication,Susanna Hornig Priest,,,9781412959209,,Language Arts & Disciplines,,1145,paperback,,,,0.5402542288234181,['Language Arts & Disciplines'],5,-0.26624588031027313,0.050327478708249676
653,653,653,,"Film, Environment, Comedy","Robin L. Murray, Joseph K. Heumann",,,9781000588620,,Social Science,,168,ebook,,,,0.5402542288234181,['Social Science'],5,-0.3067747900749747,-0.00352190391803351
654,654,654,,Cloning,Stephen D. Fairbanks,,,9781590338797,,Science,,252,paperback,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
655,655,655,,Cybernetic Architectures,Camilo Andrés Cifuentes Quin,,,9781000422610,,Architecture,,164,ebook,,,,0.5402542288234181,['Architecture'],5,-0.25923791305182203,0.04691663009371121
656,656,656,,Experimental Approaches to Pragmatics,"Valentina Cuccio, Pietro Robert Perconti, Gerard Steen, Yury Y. Shtyrov, Yan Huang",,,9782889761326,,Science,,287,paperback,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
657,657,657,,Science Fiction Prototyping,Brian David Johnson,,,9781608456550,,Computers,,191,ebook,,,,0.5402542288234181,['Computers'],5,-0.2633718219789033,0.04889952740026
658,658,658,,The Holocaust of Texts,Amy Hungerford,,,9780226360768,,History,,216,paperback,,,,0.5402542288234181,['History'],5,-0.2875237334764517,0.05970286201614566
659,659,659,,Descartes and the Possibility of Science,Peter A. Schouls,,,9780801437755,,Philosophy,,202,paperback,,,,0.5402542288234181,['Philosophy'],5,-0.2878412867439982,0.049060224789738836
660,660,660,,Irish Urban Fictions,"Maria Beville, Deirdre Flynn",,,9783319983226,,Literary Criticism,,247,ebook,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
661,661,661,,The Loom of God,Clifford A. Pickover,4.0,,9781402764004,,Mathematics,,292,paperback,,0.75,,0.5402542288234181,['Mathematics'],5,-0.2612885176414944,0.047887570444507796
662,662,662,,From “Modern” to “Postmodern” Psychology: Is There a Way Past?,"Barbara Hanfstingl, Timo Gnambs, Peter Adriaan Edelsbrunner, Jana Uher, Ulrich Dettweiler",,,9782832519448,,Science,,190,paperback,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
663,663,663,,The Oxford Companion to the History of Modern Science,John L. Heilbron,,,9780195112290,,Science,,994,paperback,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
664,664,664,,"The Sage Encyclopedia of Qualitative Research Methods: A-L ; Vol. 2, M-Z Index",Lisa M. Given,,,9781412941631,,Reference,,1073,paperback,,,,0.5402542288234181,['Reference'],5,-0.2633718219486036,0.04889954623814273
665,665,665,,Calamity Theory,"Joshua Schuster, Derek Woods",,,9781452966588,,Philosophy,,142,ebook,,,,0.5402542288234181,['Philosophy'],5,-0.2878412867439982,0.049060224789738836
666,666,666,,Climate Change Fictions: Representations of the Dark Anthropocene,"Jiang Lifu, Ge Youran, Sheng Caorui, You Lei, Yuan Yao",,,9781649973993,,Science,,348,ebook,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
667,667,667,,Yearbook of science & the future,"Encyclopaedia Britannica, Inc",,,9780852293751,,Science,,450,paperback,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
668,668,668,,Student Handbook,Gorton Carruth,,,9780835227650,,Encyclopedias and dictionaries,,1304,paperback,,,,0.5402542288234181,['Encyclopedias and dictionaries'],5,-0.25721924431865556,0.04598426185863574
669,669,669,,Our Evolving Universe,Walter H. Hesse,,,9780822101840,,Science,,506,paperback,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
670,670,670,,Career Information Center,"Mary Rose Bonk, Jennifer Greve",,,9780028660493,,Agricultural industries,,228,paperback,,,,0.5402542288234181,['Agricultural industries'],5,-0.257219244318656,0.045984261858034406
671,671,671,,The Oxford Book of Historical Stories,"Michael Cox, Jack Adrian",,,9780192832085,,Fiction,,468,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
672,672,672,,Fantastic Reading,"Isaac Asimov, Martin Harry Greenberg, David Clark Yeager",,,9780673159366,,Education,,188,paperback,,,,0.5402542288234181,['Education'],5,-0.2720481962970424,0.05341142047960166
673,673,673,,Margaret Atwood's Dystopian Fiction,Sławomir Kuźnicki,,,9781443892698,,Literary Criticism,,227,ebook,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
674,674,674,,Why We Read Fiction,Lisa Zunshine,3.0,,9780814210284,,Literary Criticism,,210,paperback,,0.5,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
675,675,675,,Different Engines,"Mark Brake, Neil Hook",,,9780230553972,,Science,,388,paperback,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
676,676,676,,Science fiction and innovation,Thomas Michaud,,,9782953257397,,Business & Economics,,136,ebook,,,,0.5402542288234181,['Business & Economics'],5,-0.261288517639617,0.047887570522730176
677,677,677,,"Nineteenth Century Popular Fiction, Medicine and Anatomy",Anna Gasperini,,,9783030109165,,Literary Criticism,,268,ebook,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
678,678,678,,The Routledge Anthology of Climate Fiction,Bill Gillard,,,9781040120323,,Fiction,,615,ebook,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
679,679,679,,"Science, Medicine, and Aristocratic Lineage in Victorian Popular Fiction",Abigail Boucher,,,9783031411410,,Literary Criticism,,241,ebook,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
680,680,680,,Dune,Frank Herbert,4.5,,9780575104419,,Fiction,,743,ebook,,0.875,,0.6711129240507492,['Fiction'],1,0.7129986836225696,-0.057509356668810185
681,681,681,,Time Machines,Paul J. Nahin,,,9780387985718,,Science,,674,paperback,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
682,682,682,,The Legacies of Ursula K. Le Guin,"Christopher L. Robinson, Sarah Bouttier, Pierre-Louis Patoine",,,9783030828271,,Fiction,,149,ebook,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
683,683,683,,Architecture and Science-Fiction Film,David T. Fortin,,,9781351957465,,Architecture,,251,ebook,,,,0.5402542288234181,['Architecture'],5,-0.25923791305182203,0.04691663009371121
684,684,684,,Pseudoscience and Science Fiction,Andrew May,,,9783319426051,,Science,,188,ebook,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
685,685,685,,Victorian Narratives of the Recent Past,Helen Kingstone,,,9783319495507,,Literary Criticism,,248,ebook,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
686,686,686,,"English Fiction and the Evolution of Language, 1850–1914",Will Abberley,,,9781316300879,,Literary Criticism,,249,ebook,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
687,687,687,,Comeuppance,William Flesch,,,9780674026315,,Language Arts & Disciplines,,272,paperback,,,,0.5402542288234181,['Language Arts & Disciplines'],5,-0.26624588031027313,0.050327478708249676
688,688,688,,The Secret Window,Anthony Hood Chambers,,,9780674796744,,Literary Criticism,,196,paperback,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
689,689,689,,The Near Future in 21st Century Fiction,David Sergeant,,,9781009279888,,Art,,239,paperback,,,,0.5402542288234181,['Art'],5,-0.26332699100263385,0.046677981542863706
690,690,690,,The Edges of the Earth in Ancient Thought,James S. Romm,,,9780691037882,,History,,247,paperback,,,,0.5402542288234181,['History'],5,-0.2875237334764517,0.05970286201614566
691,691,691,,Ethical Futures and Global Science Fiction,"Zachary Kendal, Aisling Smith, Giulia Champion, Andrew Milner",,,9783030278939,,Literary Criticism,,340,ebook,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
692,692,692,,The Architecture of the Imagination,Shaun Nichols,,,9780199275724,,Philosophy,,290,paperback,,,,0.5402542288234181,['Philosophy'],5,-0.2878412867439982,0.049060224789738836
693,693,693,,Escape from the Wasteland,Susan Jolliffe Napier,,,9780674261815,,Literary Criticism,,284,paperback,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
694,694,694,,"Science Fiction, Science Fact",Isaac Asimov,,,9780440403524,,Juvenile Nonfiction,,36,paperback,,,,0.5084073305890999,['Juvenile Nonfiction'],0,-0.2475006493974731,0.6506620810000264
695,695,695,,The Philosophy of Science Fiction Film,Steven Sanders,4.0,,9780813172811,,Performing Arts,,241,ebook,,0.75,,0.5402542288234181,['Performing Arts'],5,-0.2609619152186677,0.04778964141059066
696,696,696,,Studies in the Comic Spirit in Modern Japanese Fiction,Joel Ralph Cohn,,,9780674847118,,Education,,288,paperback,,,,0.5402542288234181,['Education'],5,-0.2720481962970424,0.05341142047960166
697,697,697,,Posthuman Biopolitics,Bruce Clarke,,,9783030364861,,Literary Criticism,,198,ebook,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
698,698,698,,On the Origin of Stories,Brian Boyd,,,9780674057111,,Literary Criticism,,555,paperback,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
699,699,699,,Recontextualizing Texts,Atsuko Sakaki,,,9780674750944,,Education,,308,paperback,,,,0.5402542288234181,['Education'],5,-0.2720481962970424,0.05341142047960166
700,700,700,,When the Sleeper Wakes,H. G. Wells,,,9781983655890,,science fiction,,572,paperback,,,,0.5402542288234181,['science fiction'],5,0.029721166951573303,-0.08920262108071461
701,701,701,,The Art of Detective Fiction,NA NA,,,9781349627684,,Science,,256,ebook,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
702,702,702,,Surreal Entanglements,"Louise Economides, Laura Shackelford",,,9781000388343,,Literary Criticism,,197,ebook,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
703,703,703,,Nation and Region in Modern American and European Fiction,Thomas O. Beebee,,,9781557534989,,Literary Criticism,,213,paperback,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
704,704,704,,Brave New Words,Jeff Prucher,,,9780199885527,,Reference,,509,ebook,,,,0.5402542288234181,['Reference'],5,-0.2633718219486036,0.04889954623814273
705,705,705,,Biopolitical Futures in Twenty-First-Century Speculative Fiction,Sherryl Vint,,,9781108839006,,History,,283,paperback,,,,0.5402542288234181,['History'],5,-0.2875237334764517,0.05970286201614566
706,706,706,,Dreams Must Explain Themselves,Ursula K. Le Guin,,,9781473205956,,Literary Criticism,,524,ebook,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
707,707,707,,Trope-ing the Light Fantastic,Edward M. Lerner,,,9781612424019,,Fiction,,366,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
708,708,708,,Eco-facts and Eco-fiction,William H. Baarschers,,,9781135101206,,Science,,281,ebook,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
709,709,709,,Death-Facing Ecology in Contemporary British and North American Environmental Crisis Fiction,Louise Squire,,,9781351396509,,Literary Criticism,,283,ebook,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
710,710,710,,Social and Virtual Space,Laura Chernaik,,,9780838640692,,History,,209,ebook,,,,0.5402542288234181,['History'],5,-0.2875237334764517,0.05970286201614566
711,711,711,,Ecofeminist Science Fiction,Douglas A. Vakoch,,,9781000376364,,Fiction,,163,ebook,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
712,712,712,,Creating Life from Life,Rosalyn W. Berne,,,9789814463591,,Medical,,302,ebook,,,,0.5402542288234181,['Medical'],5,-0.25923791305198146,0.046916630030174655
713,713,713,,"Mesmerists, Monsters, and Machines",Martin Willis,,,9780873388573,,Art,,292,paperback,,,,0.5402542288234181,['Art'],5,-0.26332699100263385,0.046677981542863706
714,714,714,,The Time Machine Hypothesis,Damien Broderick,,,9783030161781,,Science,,246,ebook,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
715,715,715,,The War of the Worlds,H. G. Wells,,,9781983661334,,science fiction,,420,paperback,,,,0.5402542288234181,['science fiction'],5,0.029721166951573303,-0.08920262108071461
716,716,716,,Apocalyptic Visions in the Anthropocene and the Rise of Climate Fiction,Kübra Baysal,,,9781527573635,,Science,,279,ebook,,,,0.5402542288234181,['Science'],5,-0.3512673842411932,-0.057567192976773957
717,717,717,,A Geography of Victorian Gothic Fiction,Robert Mighall,,,9780198184720,,History,,346,paperback,,,,0.5402542288234181,['History'],5,-0.2875237334764517,0.05970286201614566
718,718,718,,Ghost Species,James Bradley,,,9781529358094,,Fiction,,299,ebook,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
719,719,719,,Pride and Prejudice,Jane Austen,,,9780192815033,,Fiction,,388,paperback,,,,0.5159218457047254,['Fiction'],1,0.7129986836225696,-0.057509356668810185
720,720,720,,"To Sir Phillip, with Love",Julia Quinn,,,9780739435724,,Fiction,,274,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
721,721,721,,Simple Gifts,"Judith McNaught, Jude Deveraux",,,9780743442237,,Fiction,,404,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
722,722,722,,Dare to Love,Carly Phillips,4.5,,9780989311298,,Fiction,,256,ebook,,0.875,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
723,723,723,,Love Only Once,Johanna Lindsey,5.0,,9780739446461,,England,,452,paperback,,1.0,,0.5402542288234181,['England'],5,-0.2668378562062405,0.05063075193346027
724,724,724,,Above and Beyond,Sandra Brown,,,9781551662916,,Fiction,,297,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
725,725,725,,The Missing Sister,Lucinda Riley,,,9781952457234,,romance,,576,paperback,,,,0.5402542288234181,['romance'],4,-0.33357652521695785,-0.05775265068572602
726,726,726,,The Viscount Who Loved Me,Julia Quinn,,,9780063279469,,Fiction,,512,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
727,727,727,,Spirit Bound,Richelle Mead,4.5,,9781921518867,,Boarding school students,,489,paperback,,0.875,,0.5791813284295623,['Boarding school students'],5,-0.2644495932364298,0.02841540833270189
728,728,728,,Northanger Abbey,Jane Austen,,,9781908533272,,Books and reading,,256,paperback,,,,0.5159218457047254,['Books and reading'],5,-0.2665677942466191,0.04177703707841287
729,729,729,,Mansfield Park,Jane Austen,,,9781410429681,,Fiction,,661,paperback,,,,0.5159218457047254,['Fiction'],1,0.7129986836225696,-0.057509356668810185
730,730,730,,Fine Things,Danielle Steel,,,9780440200567,,Fiction,,415,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
731,731,731,,Before the Season Ends,Linore Rose Burkard,3.5,,9781594676734,,Fiction,,322,paperback,,0.625,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
732,732,732,,Emma,Jane Austen,,,9781908533067,,England,,512,paperback,,,,0.5159218457047254,['England'],5,-0.2668378562062405,0.05063075193346027
733,733,733,,The Storm Sister,Lucinda Riley,,,9781529003468,,Fiction,,720,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
734,734,734,,A Loving Scoundrel,Johanna Lindsey,,,9780786265114,,Fiction,,528,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
735,735,735,,All Your Perfects,Colleen Hoover,,,9781761105357,,romance,,320,paperback,,,,0.4923232454949997,['romance'],4,-0.33357652521695785,-0.05775265068572602
736,736,736,,Twisted Perfection Signed Limited Edition,Abbi Glines,,,9781476763545,,Fiction,,272,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
737,737,737,,Tara Road,Maeve Binchy,,,9780385333955,,Detective and mystery stories,,502,paperback,,,,0.5402542288234181,['Detective and mystery stories'],2,-0.3363218316097625,0.06885382594712239
738,738,738,,Anne of Avonlea,"Montgomery, Ian, Lucy Maud Montgomery",,,9780770421311,,Islands,,277,paperback,,,,0.5402542288234181,['Islands'],5,-0.2572192443186553,0.04598426185929474
739,739,739,,Captivated,Nora Roberts,4.0,,9780373285006,,Fiction,,312,paperback,,0.75,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
740,740,740,,White Hot,Sandra Brown,,,9781594130823,,Fiction,,696,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
741,741,741,,Bride of the Tiger,Heather Graham Pozzessere,,,9781551661469,,Fiction,,258,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
742,742,742,,Five Days in Paris,Danielle Steel,,,9780440222842,,Fiction,,291,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
743,743,743,,Too Strong to Deny,Emma Darcy,,,9780263122671,,Fiction,,294,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
744,744,744,,The Playboy and the Nanny,Anne McAllister,,,9780373120055,,Fiction,,196,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
745,745,745,,The Horse Whisperer,Nicholas Evans,,,9780440222651,,American fiction,,468,paperback,,,,0.5402542288234181,['American fiction'],5,-0.00818305057737349,0.009574941609923997
746,746,746,,On the Night of the Seventh Moon,Victoria Holt,,,9780708903216,,English fiction,,557,paperback,,,,0.5402542288234181,['English fiction'],5,-0.035285236006521746,0.025148270222528444
747,747,747,,The Glass Menagerie,Tennessee Williams,4.0,,9780811214049,,Drama,,132,paperback,,0.75,,0.3998500435582792,['Drama'],5,-0.26557841704859075,0.04374970826210716
748,748,748,,The Winemaker's Wife,Kristen Harmel,,,9781787394841,,Fiction,,336,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
749,749,749,,Sunshower,Christene Thompson,,,9780745118703,,Romance,,214,paperback,,,,0.5402542288234181,['Romance'],4,-0.33357652521695785,-0.05775265068572602
750,750,750,,Malafrena,Ursula K. Le Guin,,,9780425046470,,Fiction,,358,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
751,751,751,,Just Once,Karen Kingsbury,,,9781982104443,,Fiction,,336,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
752,752,752,,Charmed,Nora Roberts,,,9780733563508,,Love stories,,559,paperback,,,,0.5402542288234181,['Love stories'],5,-0.28638760201559027,0.056881552018980173
753,753,753,,Medieval Romance and Material Culture,Nicholas Perkins,,,9781843843900,,Literary Criticism,,312,paperback,,,,0.5402542288234181,['Literary Criticism'],5,-0.31509818136738055,0.06579569042836544
754,754,754,,Big Sky Secrets,Linda Lael Miller,4.0,,9780373778317,,Fiction,,381,paperback,,0.75,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
755,755,755,,Desire,Nicole Jordan,,,9780739419540,,Aristocracy (Social class),,438,paperback,,,,0.5402542288234181,['Aristocracy (Social class)'],5,-0.26009297514798657,0.04592064969768011
756,756,756,,Hot Blood,Charlotte Lamb,,,9780263146660,,Fiction,,290,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
757,757,757,,Climax of Passion,Emma Darcy,,,9780373117710,,Fiction,,196,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
758,758,758,,The Blue Castle,Lucy Maud Montgomery,,,9780771062179,,Canada,,264,paperback,,,,0.5402542288234181,['Canada'],5,-0.2574750572795446,0.04426768496498943
759,759,759,,Wild Designs,Katie Fforde,,,9780312156930,,Fiction,,322,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
760,760,760,,"Sunlight, Moonlight",Amanda Ashley,5.0,,9780505521583,,Fiction,,404,paperback,,1.0,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
761,761,761,,Chasing Perfect,Susan Mallery,,,9781602857575,,Fiction,,382,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
762,762,762,,The Dogs and the Wolves,Irène Némirovsky,5.0,,9780099507789,,Bankers,,227,paperback,,1.0,,0.5402542288234181,['Bankers'],5,-0.25721924431865656,0.04598426185815472
763,763,763,,The Last Song,Nicholas Sparks,,,9780446547567,,Fiction,,390,paperback,,,,0.4267248591375421,['Fiction'],1,0.7129986836225696,-0.057509356668810185
764,764,764,,Romance and Legend of Chivalry,Ascott Robert Hope Moncrieff,,,9780517118627,,Fiction,,464,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
765,765,765,,Miracle,Danielle Steel,,,9780593050149,,Businessmen,,181,paperback,,,,0.5402542288234181,['Businessmen'],5,-0.25923791305188826,0.04691663021477686
766,766,766,,Leap of Faith,Danielle Steel,,,9780593043639,,English fiction,,202,paperback,,,,0.5402542288234181,['English fiction'],5,-0.035285236006521746,0.025148270222528444
767,767,767,,The Marrying Game,Lindsay Armstrong,,,9780263123517,,Fiction,,292,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
768,768,768,,Stand-In Groom,Suzanne Brockmann,,,9780553445985,,Fiction,,244,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
769,769,769,,Deadly Gift,Heather Graham,,,9781410408907,,Fiction,,495,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
770,770,770,,The Secret Woman,Victoria Holt,,,9780002217385,,Fiction,,318,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
771,771,771,,My Scandalous Bride,"Christina Dodd, Stephanie Laurens, Celeste Bradley, Leslie Lafoy",4.5,,9780312995225,,Fiction,,356,paperback,,0.875,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
772,772,772,,Love,Toni Morrison,,,9780099455493,,Fiction,,28,paperback,,,,0.5294957456441949,['Fiction'],1,0.7129986836225696,-0.057509356668810185
